"","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"PI16",-11.6269711038354,-8.0625111797176,-13.9256926861663,-5.44612190226729,2.78892071056974,-1.8417724477101,0.0437333494963619,3.86874279297918e-10,6.87702891022294e-10,2.28046061154909e-12,7.10065417460558e-12
"PI3",-13.6569693550164,-13.2492056107431,-14.3256484179098,-1.07872086356945,2.57684988163313,-0.347418792539816,0.343375101001923,0.0859183598719845,0.100778299491781,0.0376070582066775,0.0446511425761084
"PI4K2A",-5.22234642869705,-4.73925580388199,-6.91514978058674,-2.2555282638236,0.788508969919877,-2.70941105565904,0.00853341938852632,1.14349837657114e-16,3.2003283019778e-15,1.1046417978349e-15,1.58817020971825e-14
"PI4K2B",-6.48139704669567,-5.82275397891921,-7.73480897729646,-1.87205051091461,1.08851787388983,-1.60719574482605,0.0239936318034906,3.14068902978749e-12,1.28010815123024e-11,6.5707584613895e-14,3.52330531654889e-13
"PI4KA",-4.48969759230715,-3.79366987418134,-5.88277840083784,-2.04947442942933,1.08799207486816,-1.74002585557293,0.0298587283772767,1.7843277569535e-12,7.94181870763711e-12,2.37562722737842e-13,1.03618136787905e-12
"PI4KAP1",-9.72674400608222,-9.47942581218554,-9.87537002499396,-0.659634990134434,1.63964421071674,-0.394034915039359,0.339200001062812,0.0118102255327243,0.0146173582511296,0.0366505009749266,0.0436997495343595
"PI4KAP2",-9.05366588665742,-8.6928573868847,-10.1323235697421,-1.30354790805855,1.19668129856332,-0.975386342166015,0.164800003607884,1.20910630687415e-06,1.9029771344928e-06,2.64423064333637e-06,3.99501129018397e-06
"PI4KB",-4.71292435802007,-4.08613661112266,-5.59634842094998,-1.51245130217997,0.855513018084018,-1.6304716591316,0.0325246820879504,4.35279156098186e-12,1.69881675011686e-11,2.54223602723447e-13,1.10218030075937e-12
"PIAS1",-6.31865606321934,-5.75792174676175,-7.56532344473329,-1.80566712555455,1.28775502251145,-1.30688054377736,0.0712000096061322,5.40567046425712e-10,1.24125864454218e-09,1.78402677799427e-10,3.97238349631339e-10
"PIAS2",-6.02297372751614,-5.52742520936712,-6.75968963021754,-1.44313778322505,1.19252673655612,-1.12729059007279,0.066933343606293,3.71108191867045e-08,6.64904460874325e-08,1.25484891821656e-10,2.84894879760049e-10
"PIAS3",-6.2908282804617,-5.81471897086236,-6.93613368465905,-1.23537889624861,0.973656575032906,-1.22709074399452,0.082933341457363,9.49824256205725e-10,2.08770777567455e-09,8.4607671493872e-10,1.71696947473275e-09
"PIAS4",-7.42343768612938,-6.85518766454337,-8.43763256982535,-1.58507195463283,0.874799844393048,-1.67176056698533,0.0474540270874824,4.84579063633077e-12,1.84599048305243e-11,7.62124690312016e-12,2.14323701068951e-11
"PIBF1",-6.96402925495351,-6.3846341593001,-8.05749168050458,-1.74679253650815,1.01824638003826,-1.6177072448846,0.0386563766862833,1.22397815424119e-12,5.74821369726561e-12,2.39609942596876e-12,7.60432857273433e-12
"PICALM",-2.57416625474736,-2.02546620182707,-3.74402871630299,-1.77846117230294,1.03722988814998,-1.66073198328119,0.0375899949323983,3.9381744784288e-12,1.56198220766109e-11,1.30081461384639e-12,4.48302706059903e-12
"PICK1",-6.59322890465006,-6.05305193836551,-7.59070300531079,-1.47953091390028,0.75475470876442,-1.85193182550275,0.0221333660428444,7.26631924673446e-14,5.39087825030754e-13,5.57430797350299e-14,3.07605347663297e-13
"PID1",-8.38858233400694,-7.38927787927954,-10.2169753122614,-2.47355729930839,1.75949968942372,-1.25821861699918,0.10426667294399,1.05153843988838e-09,2.29239422305431e-09,1.04001908774812e-08,1.88737295100849e-08
"PIDD",-8.31261327987576,-8.17719296515352,-8.64790527031426,-0.531397974372976,1.1901510409037,-0.408364373068584,0.341775527567673,0.0246655499896486,0.029981129802639,0.0428751821178959,0.0509467501574279
"PIEZO1",-4.13733609473584,-3.63488519401313,-5.14021574594702,-1.37349757492656,1.1427117811519,-1.1174975023694,0.122133338554553,4.01030622864788e-08,7.16414993789983e-08,7.34522376984339e-08,1.24251775590714e-07
"PIEZO2",-7.55612850420813,-7.45105582391668,-7.67674312457399,-0.109459325423982,2.19184226791417,-0.0462802942715079,0.478805651951935,0.919551268618955,0.985271909668015,0.820160727879909,0.894460789703295
"PIF1",-12.304047963638,-12.5009751639819,-12.1066220763335,0.514079153416755,2.12770635722134,0.223906788410598,0.405333333915179,0.213648751837112,1,0.228977391611782,1
"PIGA",-7.49203154606459,-7.01291597683814,-8.42097562959461,-1.49787140466941,1.07549756016423,-1.31609255342239,0.0418666835863837,7.45166436618897e-11,2.04064260007681e-10,3.17866359501579e-12,9.76181648500959e-12
"PIGB",-7.1343558982613,-6.69540121508693,-8.09576325078577,-1.50146144667301,0.93368415756559,-1.53399837436642,0.032258086701767,1.75562076102803e-11,5.65278752928889e-11,5.10534998738283e-13,1.95672427947933e-12
"PIGC",-6.4202096921532,-5.9451526186202,-7.44275304457952,-1.47154041449482,0.820054543635748,-1.66482722579789,0.0229333648747823,2.97303695050221e-12,1.21909960900555e-11,8.92449781696599e-14,4.51854361749407e-13
"PIGF",-8.47639680687433,-7.95456285513991,-9.69505621083059,-1.74712756475643,0.993243434230543,-1.70977793476221,0.021866699784514,1.8873779520153e-12,8.17020624974726e-12,9.50747540068312e-14,4.67810926084892e-13
"PIGG",-5.90033421245748,-5.37219973418217,-6.90699418140274,-1.55103022545183,0.998013255067037,-1.50851050689575,0.0469208361161776,6.76567625667526e-11,1.87929658476306e-10,8.89153646921149e-12,2.48879994444724e-11
"PIGH",-6.82249578804609,-6.11923572398722,-8.70180137773837,-2.60833711720274,0.939885820749353,-2.72233158703243,1.87149658485312e-05,3.73203212868074e-18,2.32528413047294e-16,1.69112338921448e-17,2.42310270353298e-15
"PIGK",-4.97210544651723,-4.28454403976774,-6.51910469864716,-2.27297400372879,1.09997453371146,-2.01758418679861,0.00960007641029469,6.29029216156929e-15,7.61966370829121e-14,1.83250130455281e-15,2.29636383232669e-14
"PIGL",-9.4676492693928,-9.15013749367899,-10.0542127371328,-0.838447925001656,0.841955065815074,-0.926998463839019,0.147200004163607,2.19049553913134e-06,3.37289560815751e-06,1.12079360583378e-06,1.72267746031363e-06
"PIGM",-6.5445516948298,-6.0808175762972,-8.04651542639627,-1.8591324082816,1.08811068117928,-1.59073155106464,0.0360000198076861,2.35523015027727e-12,1.00194834812155e-11,1.4360201317489e-12,4.84306381960045e-12
"PIGN",-6.36514708850892,-5.66576612528202,-7.48023023235887,-1.89872821832064,1.21983028865865,-1.51075947310628,0.0437216903791434,2.72987670098336e-11,8.38155746783425e-11,3.21940796612201e-12,9.97937230401287e-12
"PIGO",-5.14558248080897,-4.69738054265883,-6.62528268937761,-2.03980571243181,1.09294046278711,-1.80621678587153,0.0119968618145447,1.51949761705609e-11,5.00648813185769e-11,3.3625621021785e-15,3.53988728204396e-14
"PIGP",-7.36416218478233,-6.85524714954972,-8.16011668932785,-1.37738004139901,0.80890129357157,-1.65197082158702,0.0128000571190662,4.68416369117159e-12,1.7928139143403e-11,2.89006222723197e-15,3.08310503255012e-14
"PIGQ",-4.95801224836368,-4.04833611545499,-6.53781957942053,-2.37201603329896,0.909009311271165,-2.52693586172073,0.0149333821839348,4.06325347042752e-17,1.46507371881169e-15,6.32344857695077e-15,5.73051656457904e-14
"PIGR",-3.09901141211253,-1.29376135599937,-7.35893839648411,-5.19119880055276,3.31604257984342,-1.393798354287,0.0693148592589223,1.28452465869076e-09,2.76412588127218e-09,1.68834123418846e-10,3.7821627135863e-10
"PIGS",-4.33514295697221,-3.73169847777201,-6.05147843201257,-2.23021742837748,1.10369781379732,-1.85634373925408,0.0205278945468623,1.18656789224121e-12,5.6369213295982e-12,2.64069593675196e-14,1.70087757040824e-13
"PIGT",-4.0442489928833,-3.59109549866966,-5.2854176053464,-1.68084556803913,0.877845905098027,-1.81108835076202,0.026926179760344,1.65507745290681e-12,7.45610817470353e-12,1.57157652393219e-13,7.33717625866307e-13
"PIGU",-6.44725178769275,-5.8943713050549,-7.51706633463101,-1.66785847344173,0.710438965253782,-2.22154587266741,0.0173287543132387,5.19032281973966e-14,4.12336179832248e-13,1.6474518188114e-14,1.14356404349296e-13
"PIGV",-6.28414482181904,-5.69709781554436,-7.67275257862859,-2.0893371848422,0.97859544233285,-2.0153524199136,1.87149658485312e-05,3.17016459945305e-14,2.78650231633876e-13,1.75876832478306e-17,2.4360658255573e-15
"PIGW",-7.82878390030075,-7.35736250526829,-9.58761928674287,-2.24733769404313,1.12666905095734,-1.91486129900153,0.0448000157588874,3.95242128275217e-13,2.20333080921144e-12,2.7013993519673e-12,8.44301289311512e-12
"PIGX",-6.26081082054468,-5.81543406610758,-7.46961995890433,-1.66073312068441,0.877180945503298,-1.82266020024956,0.0413333504817743,1.46777641512592e-13,9.6795891440263e-13,1.62765018446735e-12,5.40257866618737e-12
"PIGY",-4.8076151589648,-4.33961521440464,-6.18680659457327,-1.94248577319403,0.868396669798894,-2.12137133353142,0.00426683950782069,2.60023325867993e-14,2.38600496855471e-13,1.94682124566371e-16,5.64403455642374e-15
"PIGZ",-9.79577575159886,-9.25170307835397,-10.7993009445261,-1.5468502912763,0.964409315974205,-1.49925964222554,0.0597174203011291,5.31999137976468e-11,1.48044020507444e-10,4.19852875501596e-11,1.00549872338079e-10
"PIH1D1",-5.72467851191227,-5.17651048200188,-6.64856096142801,-1.30628527890581,0.696209639453367,-1.82162784901858,0.0133298335152221,7.62162528451406e-14,5.64831417236728e-13,1.00663105068958e-14,7.87937777651097e-14
"PIH1D2",-9.27150047995943,-8.71628213417029,-10.4149454815724,-1.58845249111754,1.04025002781086,-1.31758309721333,0.0778459164654847,1.25391064758645e-09,2.6892852409305e-09,8.35696664582504e-10,1.67365187061907e-09
"PIK3AP1",-5.34746430576036,-5.10726444361105,-6.17925169596035,-1.10987340494062,1.61582562748785,-0.672381448534662,0.208744337455045,7.70756034628204e-05,0.000108171021190673,7.08041849985816e-05,9.87477748207309e-05
"PIK3C2A",-4.20333222271695,-3.48105392387684,-5.54519439479373,-2.26971474350537,1.34067513586957,-1.63607403739002,0.0239936318034906,2.94459124641405e-12,1.21623121494838e-11,6.5693785047039e-14,3.56271532229521e-13
"PIK3C2B",-6.148161143924,-5.73129428008957,-7.002850033014,-1.21407915561199,1.36879946702168,-0.806590299088216,0.183417758395014,1.38697536779674e-05,2.03813723133593e-05,8.65171604814718e-06,1.27234868493794e-05
"PIK3C2G",-8.23525455929964,-6.2136692572518,-16.2264790009802,-9.90781008869167,2.46834517478348,-3.65383203320297,0.00026927672959024,1.05237439082454e-14,6.2542417930413e-14,1.73171035055563e-17,2.43147621407635e-15
"PIK3C3",-6.00984340746656,-5.36070314629366,-7.22411686105563,-1.75291496837232,1.19389743489691,-1.41038704160691,0.0453333488972659,3.31248832531427e-10,7.91668745159907e-10,2.8833435292965e-12,9.01794535288151e-12
"PIK3CA",-6.19894065839523,-5.63999505055487,-7.54665256036889,-1.89890216705649,1.41906205157927,-1.28442769461181,0.0581333452889629,7.26749039494992e-10,1.63156439867351e-09,4.57566951017551e-11,1.12158637481445e-10
"PIK3CB",-4.74021266469309,-4.134349399934,-5.77009252945932,-1.72199476371999,1.13416839840013,-1.48314462357759,0.0303919190908883,7.06994601522082e-11,1.958705236118e-10,2.58338647088891e-13,1.11337648768503e-12
"PIK3CD",-6.3085590903874,-6.20829852031116,-6.9172836061131,-0.524955384523329,1.28030602406293,-0.416255673750381,0.337333334411387,0.0106041756378978,0.0131705781939908,0.0301688364815627,0.0361846551416223
"PIK3CG",-8.45488492804055,-8.31845862805758,-8.66814954439474,-0.438597620944462,1.97933230714592,-0.205809614811294,0.413066667197885,0.142550903813149,0.165352427450389,0.243743713244824,0.276162802745135
"PIK3IP1",-5.08127509753908,-4.50980499183478,-6.29150177771314,-1.87278253218708,1.11195625834683,-1.64349801839743,0.0360000198076861,5.40775676907177e-12,2.04761248631338e-11,5.92102750235459e-13,2.27042081880936e-12
"PIK3R1",-4.21379139651535,-3.67833206979869,-5.48466046804819,-1.77678031572266,1.16488160539219,-1.46099341810919,0.05066668050626,4.78541879590399e-11,1.38203062857369e-10,1.46208321132196e-11,3.92541211182739e-11
"PIK3R2",-5.29100118621761,-4.55792110183922,-6.26130199141888,-1.57769345491648,0.778819417076323,-1.91491294250535,0.0378666854585515,4.34650241026371e-14,3.59707379927358e-13,1.29785129215394e-12,4.47985912772974e-12
"PIK3R3",-4.82201649564935,-4.58365548992083,-5.79121148051826,-1.31005067208527,1.38378589974457,-0.842041837211285,0.212000002554034,7.15310630926598e-06,1.07115053554371e-05,5.9860954069261e-05,8.38464284850885e-05
"PIK3R4",-5.54073142997919,-4.86109926637342,-6.61886104447304,-1.85773641921537,1.16676640333105,-1.57828591271053,0.0181333734282496,3.10888588905867e-11,9.41019647148788e-11,2.57668353422342e-14,1.67203030619217e-13
"PIK3R5",-8.64534655012297,-9.36783157074476,-7.90242433873736,1.3455995021684,2.07642421588369,0.613111451847594,0.241066668763401,0.000358429043432045,0.0370804022956845,0.000503128167560431,0.0442215902077709
"PIK3R6",-10.952336220755,-11.7085085219531,-10.1395644337993,1.57290964144713,2.04055607141998,0.737788085203416,0.203412426064005,3.02643518360357e-05,0.00479541661284708,6.04165114825994e-05,0.00795740628641844
"PIKFYVE",-5.45666326797182,-4.61947201057508,-6.69646036012102,-1.99949184645588,1.28619149702359,-1.4636600985685,0.0463876451489477,4.1844233826061e-11,1.2257616545676e-10,4.89668741340276e-12,1.45381668138557e-11
"PILRA",-8.26577707603187,-8.27680689590222,-8.25843430675191,0.133288836197942,1.47260736432931,0.0859333425776586,0.468141829035099,0.775333258065339,1,0.692242274720657,1
"PILRB",-6.61208767602599,-6.65682346801138,-6.40754920693243,0.00641531944549012,2.0855313933172,0.00306206210863139,0.498400000009482,0.926944370256721,1,0.959979315504402,1
"PIM1",-5.99872259937678,-5.1698656533406,-6.84889593581323,-1.71056109382958,1.12148773557544,-1.46635966268438,0.0410666839316931,2.22262470277987e-12,9.54322118080176e-12,1.63197080179198e-12,5.44566782609956e-12
"PIM2",-6.89060848740951,-6.71699623022128,-7.32736555723227,-0.588510562916118,1.24096520449039,-0.408852356501004,0.316000001261162,0.0909091426038265,0.106834152444835,0.0136013240233705,0.0166496006863003
"PIM3",-4.76425146765539,-3.98748389384639,-5.7988254888734,-1.65652182747344,1.1492563366661,-1.47566921199925,0.035457231522664,1.66340232474473e-12,7.48457180972227e-12,5.34464191760862e-13,2.05676479882213e-12
"PIN1",-5.96555778928152,-5.70258454078703,-7.05712357234421,-1.40830330961988,0.862289480633235,-1.58625484729494,0.0458544541859352,3.38280505064226e-11,1.01263907771915e-10,6.07199604901289e-12,1.75037795486896e-11
"PIN1P1",-13.0713533312263,-12.1690137145339,-14.0926938700123,-1.92468199257948,1.16162606870953,-1.6022911613167,0.0402559493710786,1.39796443322075e-11,3.80493475326942e-11,1.20985309132073e-11,2.92419335008275e-11
"PIN4",-8.58171053904443,-7.80689853156527,-9.27984976692357,-1.42129993096969,0.917331919781382,-1.46370500901993,0.0493201955172323,3.48620736598706e-12,1.36874038083688e-11,1.00946802517138e-11,2.7438519331768e-11
"PINK1",-3.49399983950086,-2.78766081519646,-5.03561104571229,-2.23082770615315,0.964196893605051,-2.11180206495034,0.00640011498752223,1.23687309145048e-14,1.31240497588561e-13,3.26251524247257e-16,7.47675466875897e-15
"PINX1",-8.16789621655609,-7.54866611117827,-9.27347682354241,-1.64191596215939,0.91499872183637,-1.65974761026889,0.0245333627670644,1.0895066362324e-11,3.71053769004085e-11,1.03962080931702e-13,5.00891010688113e-13
"PION",-6.82182677292457,-6.51650154653493,-7.34664777047175,-0.736762285276461,1.13849793026198,-0.595355629895696,0.262933335145568,0.00110162320423363,0.00144562545758155,0.00132353782575844,0.00171748895225076
"PIP4K2A",-5.60265707688203,-5.05767514657388,-6.27673419514659,-1.14941696762897,1.33901393966258,-0.80113515596351,0.189066669671105,1.09866811692411e-05,1.62491110577468e-05,2.20523650034965e-05,3.16792821467589e-05
"PIP4K2B",-4.4845188524853,-4.00955165259775,-5.46326636839021,-1.46814943562298,0.998107190496667,-1.28937978957397,0.0834666747331544,1.12816380449602e-09,2.45358192048495e-09,1.27932475848673e-09,2.54639516555428e-09
"PIP4K2C",-4.28003863209825,-3.69501046031353,-6.66123259290409,-3.0342750287781,0.891217708428311,-3.368395158267,0.00426683950782069,7.86074050262774e-19,7.35910458365836e-17,2.04490640223815e-16,5.73598652222461e-15
"PIP5K1A",-5.71192569297646,-5.04420723511103,-6.70482426629049,-1.82522015170919,0.944635173059096,-1.87878132799369,0.00586679217417227,4.48833934862496e-15,5.79217358434805e-14,3.56962324995392e-16,7.78090846034909e-15
"PIP5K1B",-7.65187267267609,-6.29369498465095,-10.4427576199873,-3.89231918243941,1.56691255239025,-2.45531254030088,0.0016004617278513,2.00026151799829e-16,4.86853830054328e-15,6.95389937644993e-17,3.49473959164154e-15
"PIP5K1C",-5.11721437507701,-4.73477427645877,-6.03492869778114,-1.20977174691398,0.887898488122544,-1.24536906736229,0.0927752670946192,2.61891034926095e-09,5.39123508906566e-09,2.12968775533075e-09,4.13103702184943e-09
"PIP5K1P1",-13.2717704813532,-12.5861806686991,-14.3969314923497,-1.78087223619998,1.33047726518309,-1.27304544167104,0.0773127253825106,2.95472061110489e-08,4.65784764150979e-08,8.01185438824169e-09,1.35328643007048e-08
"PIP5KL1",-11.6530615502677,-10.9087548758921,-13.4829488547309,-2.6213309840866,1.56702701199386,-1.59485767426169,0.0442666826251955,3.48167647099381e-11,9.64353611711742e-11,5.96375096134073e-12,1.66154628066475e-11
"PIPOX",-8.04629110020019,-3.73062524996119,-8.74076506880534,-4.69189056914447,3.17175915780903,-1.06447018771035,0.188266669688654,1.18238259788608e-06,1.86613797888109e-06,1.83616883433663e-05,2.6509306970999e-05
"PIPSL",-5.17984179417994,-4.72958487666785,-6.55186412008993,-1.71161395817381,0.763908388443491,-1.97409925306824,0.00826675552191468,1.4486246142657e-13,9.60391961688444e-13,1.22599681224493e-15,1.7205743748192e-14
"PIR",-9.35713418731928,-8.86395037663954,-10.0510103613906,-1.13083799363721,0.966178096056985,-1.12280678748629,0.0997067514709281,1.51529478342151e-08,2.80133084530817e-08,9.90980796648097e-09,1.78780665680532e-08
"PIR-FIGF",-16.316795378485,-16.1119183624451,-16.6197336051219,-0.411202043569839,3.30690795066297,-0.0968482600477996,0.443466667006017,0.435587937002144,0.473931593031354,0.487071128528004,0.529762153796625
"PISD",-5.94608351661873,-5.32428914683906,-7.04495365854446,-1.63289538135415,0.958638824445273,-1.57896982880834,0.0549187010471575,7.91152054726845e-12,2.83276508193326e-11,1.48974836649105e-11,3.98898663651963e-11
"PITHD1",-5.82312991615386,-5.2763299366065,-6.90551987667212,-1.57067301571098,0.750744961388765,-1.98363627281851,0.0109304855375995,5.68752330155843e-14,4.45334647057879e-13,1.42696991581918e-15,1.90455459240367e-14
"PITPNA",-4.20256418459052,-3.63951992890368,-5.42690773263316,-1.82021015406775,0.921746536413099,-1.83515521843686,0.0141296170944745,2.40278907741755e-13,1.46621050055824e-12,3.42384841380363e-15,3.62636193725069e-14
"PITPNB",-5.24195933296173,-4.79521245069583,-6.17179078448202,-1.22337880310225,1.14865933554225,-1.03715043584136,0.117835249378602,5.59022772460909e-08,9.8420889777746e-08,5.02201276952784e-08,8.60607474637096e-08
"PITPNC1",-6.42612927949397,-6.23469099612398,-6.80629337149835,-0.484972311196644,1.08040604053019,-0.404395212925612,0.330578513530292,0.0145730316051195,0.0179605235209088,0.0208773416824972,0.0252759695089039
"PITPNM1",-5.42851833163295,-4.7931212155683,-6.79717533718006,-2.08265133564687,1.09389717500767,-1.81802240595243,0.0477206225746203,6.74042370392834e-12,2.4730839126784e-11,4.17726153902686e-12,1.2627682221494e-11
"PITPNM2",-6.1721767458267,-5.76970802963813,-7.50246225117336,-1.6721492984354,1.0038140912893,-1.51831229787055,0.0626666776967258,7.24265363727974e-12,2.62146186691758e-11,8.16073229727436e-11,1.91553407582317e-10
"PITPNM3",-8.74860867926838,-7.18138884925769,-10.7572854784304,-3.46009890389884,1.80681238894858,-1.76256523733547,0.0362570177849826,2.57842016705825e-13,1.53455671495832e-12,8.6171645518492e-13,3.13070083962602e-12
"PITRM1",-5.08658968269223,-4.322080181603,-5.94898417736575,-1.71340874802161,0.909634644152222,-1.8881599721445,0.020800034855838,1.23354452628146e-14,1.30551110276081e-13,4.18833088863837e-14,2.4486161004068e-13
"PITX1",-14.3386628154608,-14.4322390186218,-14.2052815226407,0.522325313262184,3.69442727449785,0.128877765150096,0.441748867318563,0.30987587873421,1,0.439348573796195,0.99986796267156
"PITX2",-12.0267222325765,-11.3124394377173,-14.9753718843211,-3.39397580434401,3.04875371764046,-0.859400668727639,0.226872836216621,5.62806829452397e-05,7.92759947673006e-05,0.000219570096944741,0.000297731770602864
