"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"196","#9E9E9E","dotted",94.1772151898734,0.010757214235755,0.00889033592337983,0.0126240925481302,0.000568666597340573,FALSE,"1",3,"grey60",1.5,1,0
"197","#9E9E9E","dotted",96.5822784810127,0.0108221669031749,0.00889571869340597,0.0127486151129438,0.000586812081505381,FALSE,"1",3,"grey60",1.5,1,0
"198","#9E9E9E","dotted",98.9873417721519,0.0108828634073763,0.00892591614403955,0.0128398106707131,0.00059610234584643,FALSE,"1",3,"grey60",1.5,1,0
"199","#9E9E9E","dotted",101.392405063291,0.0109401899765787,0.00899435012820046,0.0128860298249569,0.000592718935247101,FALSE,"1",3,"grey60",1.5,1,0
"200","#9E9E9E","dotted",103.79746835443,0.0109875361474177,0.00907676227733372,0.0128983100175017,0.000582037547806474,FALSE,"1",3,"grey60",1.5,1,0
"201","#9E9E9E","dotted",106.20253164557,0.0110245217124764,0.0091577654789546,0.0128912779459981,0.000568629411110641,FALSE,"1",3,"grey60",1.5,1,0
"202","#9E9E9E","dotted",108.607594936709,0.0110517111251242,0.00922436416449325,0.0128790580857551,0.000556625020160284,FALSE,"1",3,"grey60",1.5,1,0
"203","#9E9E9E","dotted",111.012658227848,0.0110696688387307,0.0092652695925458,0.0128740680849157,0.000549634956263647,FALSE,"1",3,"grey60",1.5,1,0
"204","#9E9E9E","dotted",113.417721518987,0.0110789593066656,0.00927327597385295,0.0128846426394783,0.000550026099686564,FALSE,"1",3,"grey60",1.5,1,0
"205","#9E9E9E","dotted",115.822784810127,0.0110801469822983,0.00924718115612731,0.0129131128084694,0.000558336573144973,FALSE,"1",3,"grey60",1.5,1,0
"206","#9E9E9E","dotted",118.227848101266,0.0110737963189985,0.00919221482133913,0.0129553778166579,0.000573145309364926,FALSE,"1",3,"grey60",1.5,1,0
"207","#9E9E9E","dotted",120.632911392405,0.0110604717701357,0.00911872188796952,0.0130022216523019,0.000591473097661653,FALSE,"1",3,"grey60",1.5,1,0
"208","#9E9E9E","dotted",123.037974683544,0.0110407377890795,0.00903991039167848,0.0130415651864805,0.000609468598142437,FALSE,"1",3,"grey60",1.5,1,0
"209","#9E9E9E","dotted",125.443037974684,0.0110151588291994,0.0089696886253461,0.0130606290330527,0.000623067166765086,FALSE,"1",3,"grey60",1.5,1,0
"210","#9E9E9E","dotted",127.848101265823,0.0109842993438651,0.00892102526258544,0.0130475734251447,0.000628490375299017,FALSE,"1",3,"grey60",1.5,1,0
