"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"298","#CCCCCC","dotted",147.088607594937,0.546793366024623,0.541835269787813,0.551751462261433,0.00151027718174446,FALSE,"1",4,"grey60",1.5,1,0
"299","#CCCCCC","dotted",149.493670886076,0.547324915903847,0.542385381378682,0.552264450429013,0.00150462313063058,FALSE,"1",4,"grey60",1.5,1,0
"300","#CCCCCC","dotted",151.898734177215,0.547838507220156,0.542903630198743,0.55277338424157,0.00150320441640932,FALSE,"1",4,"grey60",1.5,1,0
"301","#CCCCCC","dotted",154.303797468354,0.548334594016434,0.543402117791794,0.553267070241073,0.00150247311382614,FALSE,"1",4,"grey60",1.5,1,0
"302","#CCCCCC","dotted",156.708860759494,0.548813630335562,0.543893651977316,0.553733608693809,0.00149866616020286,FALSE,"1",4,"grey60",1.5,1,0
"303","#CCCCCC","dotted",159.113924050633,0.549276070220425,0.544389602534962,0.554162537905889,0.00148845853170363,FALSE,"1",4,"grey60",1.5,1,0
"304","#CCCCCC","dotted",161.518987341772,0.549722015528405,0.544891942596495,0.554552088460315,0.00147128022265223,FALSE,"1",4,"grey60",1.5,1,0
"305","#CCCCCC","dotted",163.924050632911,0.550150388392977,0.54538109543321,0.554919681352743,0.0014527661396956,FALSE,"1",4,"grey60",1.5,1,0
"306","#CCCCCC","dotted",166.329113924051,0.5505609984653,0.545852035443401,0.555269961487198,0.00143438914090695,FALSE,"1",4,"grey60",1.5,1,0
"307","#CCCCCC","dotted",168.73417721519,0.550953763096201,0.546300900745136,0.555606625447265,0.0014173004118879,FALSE,"1",4,"grey60",1.5,1,0
"308","#CCCCCC","dotted",171.139240506329,0.551328599636505,0.546723166192866,0.555934033080143,0.00140285317383124,FALSE,"1",4,"grey60",1.5,1,0
"309","#CCCCCC","dotted",173.544303797468,0.551685425437038,0.547113642177718,0.556257208696358,0.00139260304896274,FALSE,"1",4,"grey60",1.5,1,0
"310","#CCCCCC","dotted",175.949367088608,0.552024157848626,0.547466538913687,0.556581776783566,0.00138828847843304,FALSE,"1",4,"grey60",1.5,1,0
