"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"360","#1f77b4","dashed",103.79746835443,0.72964535291724,0.620149666119393,0.839141039715088,0.0333532931536285,FALSE,"1",5,"grey60",1.5,1,0
"361","#1f77b4","dashed",106.20253164557,0.731958419172291,0.624985135167395,0.838931703177187,0.0325849483697818,FALSE,"1",5,"grey60",1.5,1,0
"362","#1f77b4","dashed",108.607594936709,0.734186875392277,0.629471914817979,0.838901835966575,0.0318970443470826,FALSE,"1",5,"grey60",1.5,1,0
"363","#1f77b4","dashed",111.012658227848,0.736329078102741,0.632929121775175,0.839729034430306,0.0314964831613211,FALSE,"1",5,"grey60",1.5,1,0
"364","#1f77b4","dashed",113.417721518987,0.738383383829226,0.634909843730492,0.841856923927959,0.0315188973875146,FALSE,"1",5,"grey60",1.5,1,0
"365","#1f77b4","dashed",115.822784810127,0.740348149097276,0.635311202990849,0.845385095203703,0.0319951238071818,FALSE,"1",5,"grey60",1.5,1,0
"366","#1f77b4","dashed",118.227848101266,0.742221730432434,0.634398894052909,0.850044566811959,0.0328437290599533,FALSE,"1",5,"grey60",1.5,1,0
"367","#1f77b4","dashed",120.632911392405,0.744002484360244,0.632731736802826,0.855273231917663,0.0338939913638582,FALSE,"1",5,"grey60",1.5,1,0
"368","#1f77b4","dashed",123.037974683544,0.745688767406249,0.631032620243873,0.860344914568625,0.0349252121248622,FALSE,"1",5,"grey60",1.5,1,0
"369","#1f77b4","dashed",125.443037974684,0.747278936095993,0.630064561175947,0.864493311016038,0.035704469489701,FALSE,"1",5,"grey60",1.5,1,0
"370","#1f77b4","dashed",127.848101265823,0.748771346955018,0.630536732111777,0.867005961798259,0.0360152430209743,FALSE,"1",5,"grey60",1.5,1,0
