"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"578","#d62728","solid",75.5443037974684,0.440951574850811,0.433875042646946,0.448028107054676,0.00283065581570084,FALSE,"1",8,"grey60",1.5,1,0
"579","#d62728","solid",79.1645569620253,0.452121779704204,0.445129063212821,0.459114496195587,0.00279712902218802,FALSE,"1",8,"grey60",1.5,1,0
"580","#d62728","solid",82.7848101265823,0.46281186807042,0.455869125038567,0.469754611102273,0.00277713933518113,FALSE,"1",8,"grey60",1.5,1,0
"581","#d62728","solid",86.4050632911392,0.473071004205101,0.466093984306326,0.480048024103877,0.0027908502899121,FALSE,"1",8,"grey60",1.5,1,0
"582","#d62728","solid",90.0253164556962,0.482948352363891,0.475846257743187,0.490050446984595,0.00284088093752654,FALSE,"1",8,"grey60",1.5,1,0
"583","#d62728","solid",93.6455696202532,0.492493076802431,0.485214789618157,0.499771363986705,0.00291135903193567,FALSE,"1",8,"grey60",1.5,1,0
"584","#d62728","solid",97.2658227848101,0.501754341776365,0.494320447666784,0.509188235885947,0.00297360274614421,FALSE,"1",8,"grey60",1.5,1,0
"585","#d62728","solid",100.886075949367,0.510769389209205,0.503280917218219,0.518257861200191,0.00299543422983629,FALSE,"1",8,"grey60",1.5,1,0
"586","#d62728","solid",104.506329113924,0.519326044727118,0.511882273082447,0.526769816371788,0.00297755382010794,FALSE,"1",8,"grey60",1.5,1,0
"587","#d62728","solid",108.126582278481,0.52739940879014,0.520006983488329,0.534791834091951,0.00295701497143981,FALSE,"1",8,"grey60",1.5,1,0
"588","#d62728","solid",111.746835443038,0.535082246912604,0.527686117406145,0.542478376419063,0.00295849667577283,FALSE,"1",8,"grey60",1.5,1,0
"589","#d62728","solid",115.367088607595,0.542467324608844,0.535018568504474,0.549916080713214,0.00297954763422889,FALSE,"1",8,"grey60",1.5,1,0
"590","#d62728","solid",118.987341772152,0.549647407393191,0.542168892636719,0.557125922149664,0.00299145127561919,FALSE,"1",8,"grey60",1.5,1,0
"591","#d62728","solid",122.607594936709,0.556609203507053,0.549208063462617,0.564010343551489,0.002960500921363,FALSE,"1",8,"grey60",1.5,1,0
"592","#d62728","solid",126.227848101266,0.563138266307594,0.555890537613822,0.570385995001365,0.00289913545033266,FALSE,"1",8,"grey60",1.5,1,0
"593","#d62728","solid",129.848101265823,0.569270524017398,0.562171776216738,0.576369271818058,0.00283954218920332,FALSE,"1",8,"grey60",1.5,1,0
"594","#d62728","solid",133.46835443038,0.575057360280019,0.568037091204459,0.582077629355579,0.00280815022302376,FALSE,"1",8,"grey60",1.5,1,0
"595","#d62728","solid",137.088607594937,0.580550158739011,0.573508309708225,0.587592007769798,0.00281678233604248,FALSE,"1",8,"grey60",1.5,1,0
"596","#d62728","solid",140.708860759494,0.585800303037928,0.578655236288298,0.592945369787557,0.00285807004981368,FALSE,"1",8,"grey60",1.5,1,0
"597","#d62728","solid",144.329113924051,0.590859176820323,0.58358901088194,0.598129342758706,0.00290811048430653,FALSE,"1",8,"grey60",1.5,1,0
"598","#d62728","solid",147.949367088608,0.59577816372975,0.588441731920391,0.603114595539109,0.00293461723473975,FALSE,"1",8,"grey60",1.5,1,0
"599","#d62728","solid",151.569620253165,0.600534795032802,0.593271954291723,0.607797635773881,0.00290518036094228,FALSE,"1",8,"grey60",1.5,1,0
"600","#d62728","solid",155.189873417722,0.604673035342741,0.597632538652975,0.611713532032507,0.00281624139142945,FALSE,"1",8,"grey60",1.5,1,0
"601","#d62728","solid",158.810126582278,0.608334934804453,0.601511233506699,0.615158636102207,0.00272952191930158,FALSE,"1",8,"grey60",1.5,1,0
"602","#d62728","solid",162.430379746835,0.611800839626027,0.605072211273516,0.618529467978537,0.0026914921643853,FALSE,"1",8,"grey60",1.5,1,0
"603","#d62728","solid",166.050632911392,0.61535109601555,0.608590501705914,0.622111690325187,0.00270427874117683,FALSE,"1",8,"grey60",1.5,1,0
"604","#d62728","solid",169.670886075949,0.619266050181112,0.61243874364762,0.626093356714604,0.00273096403546994,FALSE,"1",8,"grey60",1.5,1,0
"605","#d62728","solid",173.291139240506,0.623342738714109,0.616498182018961,0.630187295409258,0.00273786420479152,FALSE,"1",8,"grey60",1.5,1,0
"606","#d62728","solid",176.911392405063,0.627058657659222,0.620227058331465,0.633890256986979,0.00273268117922099,FALSE,"1",8,"grey60",1.5,1,0
"607","#d62728","solid",180.53164556962,0.630489766584582,0.623668865379562,0.637310667789602,0.00272840186521942,FALSE,"1",8,"grey60",1.5,1,0
"608","#d62728","solid",184.151898734177,0.633716582908223,0.62687971435122,0.640553451465225,0.00273478890288826,FALSE,"1",8,"grey60",1.5,1,0
"609","#d62728","solid",187.772151898734,0.636819624048177,0.62992941502594,0.643709833070414,0.00275612541260483,FALSE,"1",8,"grey60",1.5,1,0
"610","#d62728","solid",191.392405063291,0.639879407422477,0.632903867382069,0.646854947462885,0.0027902583375866,FALSE,"1",8,"grey60",1.5,1,0
"611","#d62728","solid",195.012658227848,0.642976450449157,0.635903369807733,0.650049531090581,0.00282927516978328,FALSE,"1",8,"grey60",1.5,1,0
"612","#d62728","solid",198.632911392405,0.646191270546247,0.639037493504605,0.65334504758789,0.00286155421946519,FALSE,"1",8,"grey60",1.5,1,0
"613","#d62728","solid",202.253164556962,0.649537086442269,0.642340023928473,0.656734148956065,0.0028788686709447,FALSE,"1",8,"grey60",1.5,1,0
"614","#d62728","solid",205.873417721519,0.652805693463867,0.645577818874692,0.660033568053042,0.0028911936880368,FALSE,"1",8,"grey60",1.5,1,0
"615","#d62728","solid",209.493670886076,0.655978692157498,0.648727572015305,0.66322981229969,0.00290049205027744,FALSE,"1",8,"grey60",1.5,1,0
"616","#d62728","solid",213.113924050633,0.659060653109243,0.651792547143949,0.666328759074536,0.00290728648257262,FALSE,"1",8,"grey60",1.5,1,0
"617","#d62728","solid",216.73417721519,0.662056146905186,0.654776459478503,0.669335834331868,0.00291191913739448,FALSE,"1",8,"grey60",1.5,1,0
"618","#d62728","solid",220.354430379747,0.664969744131409,0.657683496478003,0.672255991784815,0.00291454326788529,FALSE,"1",8,"grey60",1.5,1,0
"619","#d62728","solid",223.974683544304,0.667806015373996,0.660518282330232,0.67509374841776,0.00291513743304053,FALSE,"1",8,"grey60",1.5,1,0
"620","#d62728","solid",227.594936708861,0.670569531219029,0.663285785347838,0.677853277090221,0.00291354253982108,FALSE,"1",8,"grey60",1.5,1,0
"621","#d62728","solid",231.215189873418,0.673264862252592,0.665991167244529,0.680538557260655,0.00290952213358973,FALSE,"1",8,"grey60",1.5,1,0
"622","#d62728","solid",234.835443037975,0.675896579060767,0.668639572397552,0.683153585723981,0.00290284669440048,FALSE,"1",8,"grey60",1.5,1,0
"623","#d62728","solid",238.455696202532,0.678469252229636,0.671235853459417,0.685702650999856,0.00289340339397032,FALSE,"1",8,"grey60",1.5,1,0
"624","#d62728","solid",242.075949367089,0.680987452345284,0.67378422729708,0.688190677393487,0.0028813337220965,FALSE,"1",8,"grey60",1.5,1,0
